,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
13,152065.cif,Ga3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.056,"[171.041, 168.55, 144.341, 134.684, 126.584, 121.312, 118.882, 114.671, 107.038, 92.545, 91.478, 87.851, 84.336, 81.726, 80.898, 78.995, 69.298, 68.056, 67.412, 62.147, 56.756]","{(3.75, -3.7, -4.37), (1.44, 5.68, 3.57), (-5.56, 5.88, 1.48), (-5.61, -5.72, 1.32), (9.06, 6.05, 4.56), (1.39, -5.92, 3.41), (8.52, 0.67, 3.21), (8.12, 8.64, -1.91), (6.41, 6.76, -1.63), (6.43, 0.38, 2.4), (-6.92, -2.58, 5.78), (8.57, -3.53, -2.2), (3.45, -1.15, 8.52), (5.08, -3.26, -3.14), (-1.58, 3.56, -9.84), (11.05, 6.27, -0.06), (-0.07, 6.66, 1.41), (8.45, -3.89, -6.52), (10.14, 2.47, -2.5), (4.34, 1.99, -6.74), (-7.25, -0.48, -2.54), (-9.05, 6.15, 0.54), (-7.32, -7.59, 1.6), (3.99, 4.23, 9.87), (7.27, -0.39, 2.25), (3.57, -3.05, 8.81), (-9.34, -0.77, -3.35), (5.32, 2.3, -4.68), (4.41, 6.55, 2.99), (-0.72, -3.59, -5.96), (7.12, -4.33, -7.75), (-1.18, 8.58, -5.67), (-4.7, -1.92, 3.76), (7.54, 2.95, -6.69), (-1.46, 1.66, -9.55)}"
14,152066.cif,Ga3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.055,"[170.47, 168.153, 143.485, 135.316, 126.591, 120.924, 120.013, 114.929, 107.86, 92.447, 91.255, 88.086, 84.077, 81.396, 80.677, 78.697, 68.635, 68.186, 67.381, 62.71, 56.516]","{(3.84, -3.66, -4.38), (1.45, 5.72, 3.54), (-9.06, -6.07, -4.36), (-5.57, 5.92, 1.47), (0.02, -6.7, -1.2), (-4.61, -6.6, -2.85), (-8.59, -0.69, -3.22), (-5.64, -5.75, 1.35), (1.39, -5.95, 3.41), (8.35, 8.81, -1.99), (6.51, 6.83, -1.65), (-6.32, -0.36, -2.35), (8.67, -3.49, -2.22), (3.51, -1.21, 8.61), (10.96, 6.31, -0.14), (4.38, 2.09, -6.85), (5.08, -3.21, -3.18), (-1.58, 3.67, -9.92), (-7.01, -2.65, 5.81), (7.5, 3.04, -6.76), (8.36, -3.81, -6.48), (10.06, 2.58, -2.5), (-7.27, -0.48, -2.51), (-9.16, 6.2, 0.51), (-7.47, -7.74, 1.69), (3.99, 4.17, 9.75), (7.3, -0.39, 2.24), (3.6, -3.13, 8.83), (-9.54, -0.81, -3.38), (5.22, 2.42, -4.66), (-4.74, -2.03, 3.7), (-0.79, -3.55, -6.03), (7.12, -4.25, -7.68), (-1.11, 8.76, -5.8), (-1.49, 1.76, -9.7)}"
15,152067.cif,Ga3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.054,"[169.483, 167.213, 142.092, 136.92, 125.746, 122.012, 120.126, 115.03, 109.773, 92.063, 91.031, 88.464, 84.03, 80.903, 80.323, 77.485, 68.992, 67.549, 65.933, 64.418, 55.847]","{(4.99, 2.7, -4.64), (3.96, -3.54, -4.41), (1.43, 5.8, 3.46), (-5.55, 5.91, 1.41), (-1.59, 2.0, -9.94), (-4.93, -6.55, -2.58), (-8.66, -0.68, -3.23), (-5.59, -5.83, 1.36), (1.38, -5.94, 3.41), (6.56, 6.82, -1.59), (-6.11, -0.29, -2.25), (8.85, -3.46, -2.22), (3.58, -1.42, 8.78), (10.62, 6.32, -0.18), (4.36, 2.3, -6.96), (5.02, -3.09, -3.19), (-7.18, -2.8, 5.89), (7.31, 3.21, -6.89), (-1.63, 3.87, -10.05), (8.09, -3.57, -6.31), (-7.34, -0.45, -2.45), (-9.38, 6.28, 0.45), (-0.04, -6.71, -0.83), (3.91, 3.96, 9.55), (7.27, -0.43, 2.3), (3.62, -3.28, 8.9), (-9.89, -0.83, -3.42), (-8.98, -6.05, -3.99), (-4.86, -2.29, 3.64), (9.89, 2.78, -2.45), (-0.92, -3.38, -6.17), (-1.07, 9.12, -6.06), (8.7, 9.04, -2.12), (7.03, -4.03, -7.54), (-7.74, -8.06, 1.9)}"
16,152069.cif,Cr3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.055,"[170.47, 168.407, 145.085, 134.275, 127.157, 121.54, 118.62, 113.547, 107.71, 92.573, 91.1, 87.943, 84.554, 81.489, 80.706, 78.96, 69.837, 68.765, 67.685, 62.193, 57.316]","{(3.65, -3.8, -4.32), (1.43, 5.72, 3.58), (-5.53, 5.91, 1.41), (-5.63, -5.77, 1.26), (9.05, 6.08, 4.6), (1.32, -5.96, 3.43), (8.48, 0.61, 3.2), (8.12, 8.53, -1.82), (6.42, 6.71, -1.51), (6.45, 0.4, 2.42), (-6.89, -2.53, 5.69), (8.5, -3.62, -2.08), (3.35, -1.18, 8.54), (5.11, -3.35, -3.04), (-1.55, 3.45, -9.73), (8.5, -3.94, -6.42), (10.2, 2.44, -2.4), (4.4, 1.94, -6.62), (-7.22, -0.47, -2.62), (-7.33, -7.58, 1.57), (3.45, -2.99, 8.82), (3.92, 4.29, 9.95), (-1.45, 1.64, -9.45), (7.23, -0.38, 2.35), (-9.25, -0.69, -3.4), (5.35, 2.26, -4.63), (4.38, 6.49, 3.0), (-8.92, 6.18, 0.45), (-0.74, -3.65, -5.87), (-0.02, 6.64, 1.45), (7.05, -4.39, -7.7), (-1.12, 8.5, -5.61), (11.1, 6.31, 0.09), (-4.73, -1.9, 3.75), (7.52, 2.89, -6.57)}"
17,152070.cif,Cr3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.052,"[168.962, 166.805, 142.599, 136.886, 126.1, 121.911, 119.729, 114.79, 110.377, 91.725, 91.054, 88.35, 84.111, 80.723, 80.026, 76.962, 69.176, 68.26, 66.103, 64.456, 56.276]","{(4.97, 2.7, -4.59), (3.94, -3.63, -4.38), (-5.54, 5.92, 1.34), (-1.62, 2.05, -9.89), (-9.0, -6.1, -3.99), (-8.68, -0.63, -3.24), (-4.96, -6.51, -2.57), (-5.61, -5.9, 1.29), (6.59, 6.79, -1.44), (-6.11, -0.32, -2.26), (8.88, -3.54, -2.11), (8.77, 8.99, -2.02), (6.99, -4.04, -7.46), (4.44, 2.31, -6.86), (-3.8, -3.97, -9.6), (5.1, -3.17, -3.11), (-1.66, 3.78, -9.99), (-7.2, -2.78, 5.81), (7.28, 3.18, -6.81), (-3.48, 1.51, -8.85), (-0.06, -6.71, -0.81), (8.15, -3.57, -6.19), (-7.3, -0.44, -2.53), (-9.32, 6.3, 0.34), (10.63, 6.38, -0.02), (7.29, -0.42, 2.41), (-9.87, -0.76, -3.5), (-1.33, 5.99, -3.43), (-4.9, -2.31, 3.59), (9.91, 2.79, -2.32), (-0.96, -3.43, -6.14), (-3.52, 3.24, -8.95), (-1.07, 9.1, -6.04), (-1.4, -5.84, -3.48), (-7.79, -8.1, 1.86)}"
18,152073.cif,Li1+:4.000 O2-:24.000 Si4+:8.000 V3+:4.000,Li1,7.0,1.0,2,1,0.054,"[169.113, 166.048, 145.863, 137.333, 126.612, 120.318, 119.525, 113.303, 109.214, 90.355, 89.822, 88.269, 83.431, 82.12, 81.431, 77.831, 69.629, 68.875, 68.654, 63.794, 56.612]","{(3.71, -3.82, -4.46), (-3.55, -4.04, -9.84), (-5.52, 5.82, 1.37), (-1.7, 2.04, -9.89), (-9.04, -6.22, -4.3), (-4.7, -6.53, -2.77), (-8.64, -0.63, -3.24), (-5.59, -5.81, 1.29), (8.36, 8.82, -1.94), (6.32, 6.65, -1.5), (-6.28, -0.42, -2.35), (8.6, -3.68, -2.09), (10.66, 6.34, 0.02), (6.89, -4.11, -7.77), (4.4, 2.3, -6.8), (5.16, -3.32, -3.02), (-7.05, -2.55, 5.85), (-0.04, -6.78, -1.12), (-3.14, 1.55, -8.78), (-1.76, 3.5, -10.08), (8.34, -3.6, -6.33), (-7.12, -0.49, -2.61), (-7.63, -7.98, 1.72), (7.14, -0.42, 2.46), (-9.47, -0.7, -3.5), (5.05, 2.56, -4.73), (-1.23, 5.9, -3.48), (-4.87, -2.17, 3.68), (9.94, 2.7, -2.36), (-8.96, 6.18, 0.43), (-0.95, -3.57, -6.11), (-3.21, 3.01, -8.97), (-1.3, -5.73, -3.56), (-1.19, 8.92, -5.96), (7.23, 2.94, -6.91)}"
19,152167.cif,F1-:76.000 H1+:8.000 Li1+:4.000 Rb1+:16.000 Zr4+:12.000,Rb2,7.0,1.0,5,1,0.037,"[156.549, 138.279, 135.586, 127.604, 125.838, 125.198, 117.937, 114.45, 108.596, 107.218, 105.118, 102.081, 96.609, 83.616, 80.66, 77.408, 69.989, 67.021, 51.961, 51.141, 50.141]","{(0.49, 11.96, 2.97), (11.3, -10.34, 14.37), (-10.03, -15.61, -6.3), (4.73, 1.11, -15.85), (-1.35, -6.96, 4.81), (-11.87, -6.77, -3.66), (4.09, -10.87, -7.56), (1.68, -9.77, -4.41), (-3.29, -1.63, 8.45), (15.43, -9.84, 4.97), (-11.39, -12.5, 8.56), (0.95, -8.56, -2.66), (13.16, 17.49, -0.75), (0.92, 6.56, 4.37), (-1.45, 10.65, -5.23), (12.95, 0.11, 8.94), (-1.01, -17.19, 10.47), (-4.36, -2.05, 15.13), (0.75, -12.6, -8.53), (-13.33, -7.17, 12.2), (-2.45, -10.27, 5.0), (-0.01, 3.73, 0.24), (4.52, -16.27, -6.16), (3.66, 0.69, -9.17), (3.78, -15.06, -4.42), (13.06, -5.75, -4.63), (2.18, 10.44, -4.39), (1.19, 10.64, -5.2), (-10.74, -0.52, 0.27), (-0.91, -13.69, 9.47), (-15.27, -8.48, 4.0), (1.29, -6.97, 4.84), (-1.45, -10.47, 5.81), (0.45, -16.79, -5.39), (-9.08, 0.56, -17.73)}"
20,155020.cif,F1-:24.000 Li1+:8.000 Zr4+:4.000,Li1,7.0,1.0,2,1,0.077,"[164.217, 159.587, 155.053, 137.417, 131.094, 125.761, 124.548, 98.169, 95.279, 92.717, 89.88, 86.612, 86.417, 84.462, 80.7, 79.479, 77.942, 76.985, 74.692, 63.621, 60.686]","{(-5.99, 5.83, 1.13), (5.45, -4.88, 5.34), (-0.45, -4.7, -4.49), (1.33, 5.98, -8.66), (9.74, -0.65, -2.3), (7.88, 5.98, -5.62), (4.42, -0.2, 2.36), (-4.32, -1.37, 4.16), (-6.24, 0.2, -2.77), (-6.96, -0.2, -2.93), (-0.13, 6.18, 4.1), (-1.36, 0.93, -6.45), (-1.46, 0.95, -6.92), (9.91, -4.35, -0.21), (-5.69, 0.75, 3.95), (4.08, 5.98, 0.26), (2.45, 1.28, -5.22), (3.45, 6.18, -0.08), (-5.86, 4.46, 1.85), (-5.1, -6.82, 0.38), (-2.48, 5.63, -9.9), (1.64, -1.04, 7.6), (1.55, -1.02, 7.13), (5.0, 0.35, 2.23), (-4.47, -7.02, 0.73), (4.83, -4.81, -2.57), (0.37, -5.33, 2.98), (5.14, 0.2, 2.52), (1.39, -6.18, 2.33), (-1.44, 5.14, -3.43), (4.97, -6.18, -1.85), (-1.21, 6.58, -3.02), (3.82, -0.84, -5.0), (3.82, 0.84, -5.0), (-2.46, 5.98, -2.78)}"
21,157654.cif,Li1+:14.000 P5+:6.000 S2-:22.000,Li6,7.0,1.0,2,1,0.086,"[175.487, 160.254, 148.474, 141.078, 120.864, 116.347, 110.665, 106.338, 100.719, 99.306, 96.921, 92.562, 84.928, 81.732, 81.466, 79.595, 79.106, 71.796, 67.443, 65.971, 50.305]","{(17.16, -4.77, 3.02), (7.85, 7.2, -8.69), (6.27, 6.52, -6.69), (8.36, -10.42, 10.17), (-6.25, 1.74, -19.56), (11.62, -6.15, -0.56), (-2.59, 4.22, -20.49), (-4.34, -3.56, -8.85), (1.0, -0.28, -15.76), (6.71, -4.34, -7.82), (8.13, 2.15, 9.2), (-7.8, -5.93, -8.61), (11.58, 4.52, 8.95), (-15.2, 1.31, 0.46), (-2.66, -2.76, -14.82), (-2.07, -13.41, -1.62), (7.04, 6.9, -9.36), (-5.59, 5.94, 11.22), (-5.96, 7.99, -6.85), (-9.95, -3.57, -8.66), (1.77, 13.73, -0.62), (-10.28, -14.81, -7.12), (-2.24, -8.24, -23.48), (-9.65, 2.68, 4.04), (-13.95, -9.25, -0.01), (-1.24, -15.06, -0.58), (3.07, -10.23, -7.84), (-13.99, 1.42, 9.51), (5.71, -6.35, -6.38), (5.47, 6.22, -7.35), (2.6, 12.08, 0.42), (-3.93, -9.03, -17.51), (11.05, -3.07, -13.28), (5.06, 2.98, -8.59), (-4.59, 7.95, 9.78)}"
22,158511.cif,Al3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.051,"[168.872, 166.906, 145.609, 131.583, 130.594, 127.229, 119.406, 109.712, 109.311, 94.192, 90.728, 89.284, 81.75, 81.037, 79.56, 77.309, 72.314, 70.737, 69.739, 62.49, 59.536]","{(-3.2, 4.01, 4.1), (-5.42, 5.67, 1.38), (-8.9, -0.72, -2.99), (-5.44, -5.6, 1.18), (0.11, 6.31, 1.67), (8.01, 0.61, 2.96), (6.46, 6.47, -1.32), (6.36, 0.25, 2.29), (-6.47, -2.19, 5.35), (-3.43, 0.71, -7.89), (6.71, -4.57, -7.53), (-4.05, -4.33, -9.42), (7.9, 7.85, -1.72), (-1.2, 1.13, -8.81), (11.15, 6.0, 0.2), (-0.83, 7.95, -5.13), (-4.97, 3.48, 2.67), (8.48, -4.04, -6.1), (10.31, 1.99, -2.4), (5.43, 1.89, -4.52), (4.42, 1.46, -6.09), (-7.25, -0.37, -2.32), (-7.05, 0.5, -2.19), (3.95, 6.12, 2.97), (8.64, 5.65, 4.49), (-3.47, 2.74, -7.97), (-6.88, -6.98, 1.58), (-1.39, 5.71, -3.12), (-8.54, 6.1, 0.69), (0.65, 3.81, 5.39), (-1.4, -5.55, -3.32), (-8.09, 3.91, 1.98), (-4.6, -1.59, 3.78), (-1.24, 3.16, -8.9), (7.29, 2.5, -6.08)}"
23,158512.cif,Al3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.056,"[169.899, 167.11, 148.727, 130.867, 129.665, 129.161, 116.174, 108.21, 108.071, 94.508, 91.031, 88.413, 83.027, 82.004, 79.764, 78.673, 74.425, 72.278, 67.251, 61.79, 60.423]","{(-3.98, -4.38, -9.4), (7.09, 2.07, -5.69), (-1.14, 0.83, -8.1), (-6.84, 0.44, -1.96), (8.1, 0.5, 2.76), (6.28, 6.3, -1.41), (6.44, 0.24, 2.29), (-0.96, 7.15, -4.65), (4.35, 1.18, -3.85), (6.99, 0.3, 2.31), (-3.17, 0.54, -7.4), (6.08, 6.12, -1.4), (7.92, -5.82, -0.68), (6.39, -4.71, -7.44), (-2.76, 3.96, 3.89), (7.14, 7.2, -1.62), (-7.59, 3.82, 1.95), (-4.88, 3.59, 2.66), (8.51, -4.34, -6.21), (10.3, 1.55, -2.51), (5.46, 1.41, -4.45), (4.25, 1.1, -5.78), (8.36, 5.37, 4.74), (3.28, 5.89, 3.18), (7.55, 0.45, 2.74), (-3.28, 2.4, -7.65), (-1.33, 5.56, -3.02), (5.98, 1.84, -5.09), (5.22, 5.22, -1.19), (-1.26, 2.69, -8.34), (0.5, 3.87, 4.98), (0.02, 5.98, 2.09), (5.21, -5.59, -1.39), (-1.34, -5.26, -3.23), (11.17, 5.59, 0.16)}"
24,158513.cif,Li1+:4.000 O2-:24.000 Sc3+:4.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.062,"[177.193, 166.458, 146.647, 138.469, 121.87, 118.49, 114.885, 114.727, 104.803, 91.885, 91.541, 87.318, 86.554, 85.917, 84.911, 76.827, 67.778, 67.549, 65.071, 60.738, 55.054]","{(-1.88, 2.14, -10.24), (3.68, -3.72, -4.59), (-5.89, 5.9, 1.62), (-9.54, -6.49, -4.9), (-6.1, -5.78, 1.51), (-8.95, -0.61, -3.39), (9.07, -6.13, -0.64), (7.29, 2.61, -6.25), (-6.51, -0.54, -2.49), (8.37, -3.5, -2.23), (7.61, 3.01, -7.36), (0.11, -6.95, -1.49), (-3.24, 3.02, -9.7), (-2.05, 3.46, -10.78), (-7.17, 0.33, -2.51), (-5.19, 3.27, 3.2), (-4.46, -6.75, -3.11), (-6.01, -6.66, 2.06), (-3.67, -4.19, -10.67), (7.02, 0.54, 2.81), (-3.08, 1.69, -9.16), (9.46, 0.61, 3.72), (5.13, 2.47, -4.88), (-1.27, 5.96, -3.99), (9.81, 2.69, -2.52), (-0.89, -3.52, -6.2), (-11.09, -6.4, 0.27), (7.18, -4.2, -8.33), (7.76, 8.9, -1.9), (7.85, 8.03, -1.35), (-1.49, 8.88, -5.88), (-1.47, -5.72, -4.1), (4.82, 2.08, -3.76), (-4.2, -2.39, 7.24), (-8.69, 3.75, 6.95)}"
25,158579.cif,Fe3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.057,"[173.073, 167.932, 145.035, 136.005, 124.785, 120.212, 117.82, 113.141, 107.062, 92.728, 91.295, 87.908, 85.371, 83.298, 82.455, 77.872, 68.346, 68.0, 67.319, 62.024, 56.006]","{(3.7, -3.82, -4.46), (-5.67, 5.94, 1.48), (-9.16, -6.23, -4.5), (-4.56, -6.63, -2.9), (-8.65, -0.66, -3.26), (-5.79, -5.88, 1.38), (8.23, 8.87, -1.96), (6.39, 6.81, -1.69), (-6.36, -0.39, -2.38), (8.57, -3.66, -2.19), (-3.43, 3.07, -9.09), (4.38, 2.18, -6.91), (5.15, -3.34, -3.1), (-7.1, -2.61, 5.96), (7.43, 3.0, -6.96), (-3.33, 1.38, -8.81), (-1.72, 3.57, -10.17), (8.48, -3.79, -6.55), (10.03, 2.63, -2.48), (0.0, -6.81, -1.28), (-7.22, -0.48, -2.59), (-9.09, 6.26, 0.57), (-7.63, -7.93, 1.65), (-3.84, -4.2, -10.04), (7.26, -0.4, 2.4), (-9.52, -0.75, -3.47), (5.16, 2.47, -4.75), (-4.83, -2.09, 3.76), (-0.86, -3.64, -6.08), (-1.32, 6.01, -3.59), (10.99, 6.41, -0.1), (7.02, -4.27, -7.91), (-1.44, -5.81, -3.69), (-1.2, 8.89, -5.86), (-1.63, 1.88, -9.89)}"
26,158580.cif,Fe3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.056,"[172.307, 167.448, 144.233, 136.903, 124.52, 119.419, 119.045, 113.71, 108.246, 92.31, 91.358, 88.201, 85.181, 82.715, 82.247, 77.162, 67.883, 67.883, 66.902, 62.98, 55.57]","{(4.99, 2.68, -4.74), (-1.73, 2.06, -10.11), (3.83, -3.76, -4.5), (-3.79, -4.06, -9.86), (-5.68, 5.96, 1.46), (-9.15, -6.25, -4.21), (-4.84, -6.67, -2.7), (-8.76, -0.68, -3.28), (-5.77, -5.93, 1.39), (4.42, 2.36, -7.03), (6.49, 6.87, -1.67), (7.32, 3.11, -7.07), (8.78, -3.63, -2.21), (-6.22, -0.36, -2.31), (-3.47, 3.17, -9.13), (6.99, -4.12, -7.81), (5.17, -3.27, -3.15), (-3.4, 1.52, -8.93), (-1.79, 3.72, -10.3), (-7.24, -2.72, 6.02), (8.34, -3.63, -6.46), (-7.28, -0.48, -2.54), (-9.28, 6.32, 0.52), (7.31, -0.41, 2.41), (-9.82, -0.8, -3.51), (-4.91, -2.28, 3.69), (9.94, 2.8, -2.45), (-0.97, -3.57, -6.22), (-1.19, 9.18, -6.07), (-1.33, 6.03, -3.57), (10.8, 6.46, -0.16), (8.56, 9.12, -2.06), (-1.42, -5.87, -3.63), (-0.03, -6.86, -0.98), (-7.84, -8.18, 1.79)}"
27,158776.cif,Co2+:24.000 K1+:19.800 Li1+:4.200 Mo6+:36.000 O2-:144.000,K1,7.0,1.0,4,1,0.039,"[144.805, 141.151, 139.641, 137.231, 136.154, 133.504, 132.253, 122.943, 113.616, 103.462, 96.95, 83.287, 81.13, 79.502, 79.485, 74.086, 73.304, 66.359, 60.528, 60.383, 59.629]","{(4.74, -5.01, 11.2), (-9.23, -10.23, 2.92), (-9.91, -8.02, -10.23), (8.84, -17.54, -7.26), (-0.37, -10.35, 3.02), (-1.4, -12.35, 3.98), (-9.43, -2.98, -1.24), (1.76, -5.35, -12.68), (4.6, 0.22, 8.19), (-9.71, -15.79, -5.29), (-0.67, -12.16, -5.04), (-0.2, -7.12, 3.96), (14.6, 9.35, -7.17), (14.77, 6.96, 2.33), (-0.48, 4.91, 9.19), (1.92, -7.71, -14.95), (15.11, -5.49, -2.27), (-2.67, -6.91, 3.07), (-0.17, -2.68, 9.93), (-0.31, 2.55, 6.92), (-0.67, 12.16, 5.04), (-1.69, -11.16, 2.83), (-0.67, 12.68, 4.24), (-0.67, -12.68, -4.24), (9.14, -15.73, 0.8), (-0.51, -15.07, 5.25), (8.35, -1.56, -6.58), (15.28, -8.4, 8.01), (-1.54, -17.07, 6.21), (8.78, -5.61, -1.88), (8.04, 6.03, -7.32), (-2.52, -12.81, 6.45), (8.47, -7.93, -9.15), (-2.69, -16.04, 5.52), (-2.98, -14.86, 4.37)}"
30,169096.cif,Li1+:4.000 Mo5+:4.000 O2-:22.000 P5+:4.000,Li1,7.0,1.0,2,1,0.05,"[159.293, 139.332, 137.706, 124.646, 123.959, 121.897, 119.749, 119.492, 119.492, 111.285, 106.589, 97.926, 81.535, 77.044, 76.237, 75.398, 69.139, 69.139, 62.49, 58.069, 49.202]","{(-5.39, 5.13, -4.5), (-2.14, -2.17, -8.64), (-0.59, -17.34, -0.5), (4.61, -9.9, -1.6), (-4.27, 0.0, 9.53), (3.68, -7.3, -2.49), (7.1, -13.15, -3.44), (3.25, -7.3, -3.44), (-5.98, -6.07, -5.0), (5.98, -6.07, 5.0), (8.29, 3.25, -12.68), (4.27, 5.85, 0.95), (2.14, -2.17, 7.94), (-3.25, -7.3, 3.44), (1.19, -4.05, -0.65), (2.14, -2.17, -8.64), (-7.53, 9.11, 3.44), (7.7, 0.0, -6.59), (0.0, 0.0, -7.05), (-2.31, 9.03, -7.49), (11.97, -0.0, 2.95), (4.27, -0.0, 9.53), (-4.27, 5.85, 0.95), (7.53, -7.3, 6.09), (0.59, -7.3, 12.03), (8.71, 9.11, -3.15), (0.59, -11.2, 0.5), (3.85, 3.9, -2.94), (-0.0, -10.19, -1.65), (4.02, -7.3, -4.1), (-2.14, -2.17, 7.94), (4.44, -7.3, -3.15), (-3.68, 3.25, 3.44), (2.31, 9.32, -7.45), (-3.85, 3.9, -3.41)}"
31,172040.cif,Ba2+:4.000 Li1+:4.000 O2-:28.000 Pr3+:8.000 Ru5+:4.000,Pr1,7.0,3.0,6,0,0.099,"[160.648, 143.601, 132.711, 132.547, 130.958, 129.279, 129.058, 105.135, 104.04, 94.709, 77.356, 76.656, 69.164, 68.9, 67.474, 67.101, 66.584, 64.52, 63.96, 62.277, 60.732]","{(-6.45, 5.64, 7.16), (-0.68, 0.0, -12.32), (-6.09, -6.26, -6.09), (-6.37, 0.12, -3.03), (-5.95, 0.05, 3.15), (11.93, 0.0, -6.51), (11.76, 0.0, -6.29), (-5.59, 0.3, -10.81), (6.01, 3.96, 7.9), (-0.72, -0.07, 7.78), (-5.86, 6.64, -7.78), (-0.77, -0.07, 7.85), (0.34, -5.55, -3.77), (6.8, 4.86, -0.58), (-5.05, -5.43, -8.17), (-0.26, 6.45, 3.1), (10.26, 0.0, 9.14), (-1.08, -5.55, 11.51), (7.05, 4.79, 5.82), (-5.38, 0.19, -4.35), (-5.14, 0.19, -4.73), (10.5, 0.0, 8.76), (-6.11, 0.05, 3.37), (-0.45, -6.45, 4.71), (-5.17, 3.96, -13.18), (0.4, 5.52, -3.78), (6.22, 3.86, 14.36), (-5.8, 4.86, -6.39), (-1.1, 5.52, 11.65), (-0.72, -0.1, 7.74), (-4.72, 3.86, -7.1), (-0.76, -0.1, 7.82), (-4.78, 5.64, -8.49), (-5.39, 4.79, -0.21), (-6.31, -5.43, 6.88)}"
32,172263.cif,Fe2+:0.240 Fe3+:3.400 Li1+:3.400 Mg2+:0.960 O2-:24.000 Si4+:8.000,Fe1,7.0,2.0,4,8,0.113,"[171.34, 168.209, 147.256, 134.741, 126.899, 121.413, 117.432, 112.086, 107.542, 92.224, 90.178, 88.986, 83.909, 82.831, 82.189, 79.589, 69.855, 69.286, 68.007, 61.777, 57.044]","{(3.68, -3.86, -4.49), (1.45, 5.78, 3.77), (7.06, 2.54, -5.98), (0.03, -6.84, -1.41), (-5.69, 5.94, 1.52), (-9.2, -6.26, -4.62), (-4.46, -6.62, -2.98), (-8.65, -0.64, -3.25), (7.52, 2.93, -7.0), (8.05, 8.73, -1.9), (6.3, 6.73, -1.72), (-6.41, -0.44, -2.4), (8.46, -3.69, -2.18), (4.76, 1.99, -3.77), (-3.42, 3.03, -9.14), (4.33, 2.09, -6.91), (7.55, 7.81, -1.55), (5.12, -3.36, -3.09), (-3.31, 1.33, -8.81), (-1.71, 3.52, -10.21), (8.53, -3.89, -6.64), (10.0, 2.55, -2.48), (-7.17, -0.5, -2.64), (-9.04, 6.28, 0.61), (7.21, -0.42, 2.42), (-9.41, -0.7, -3.49), (5.22, 2.38, -4.79), (-1.33, 5.97, -3.63), (5.8, 5.81, -1.38), (-0.8, -3.64, -6.07), (7.09, -4.39, -8.04), (-3.85, -4.29, -10.18), (-1.22, 8.79, -5.79), (11.04, 6.37, -0.09), (-1.6, 1.81, -9.88)}"
33,172263.cif,Fe2+:0.240 Fe3+:3.400 Li1+:3.400 Mg2+:0.960 O2-:24.000 Si4+:8.000,Li1,7.0,1.0,2,1,0.054,"[171.34, 168.209, 147.256, 134.741, 126.899, 121.413, 117.432, 112.086, 107.542, 92.224, 90.178, 88.986, 83.909, 82.831, 82.189, 79.589, 69.855, 69.286, 68.007, 61.777, 57.044]","{(3.68, -3.86, -4.49), (1.45, 5.78, 3.77), (7.06, 2.54, -5.98), (0.03, -6.84, -1.41), (-5.69, 5.94, 1.52), (-9.2, -6.26, -4.62), (-4.46, -6.62, -2.98), (-8.65, -0.64, -3.25), (7.52, 2.93, -7.0), (8.05, 8.73, -1.9), (6.3, 6.73, -1.72), (-6.41, -0.44, -2.4), (8.46, -3.69, -2.18), (4.76, 1.99, -3.77), (-3.42, 3.03, -9.14), (4.33, 2.09, -6.91), (7.55, 7.81, -1.55), (5.12, -3.36, -3.09), (-3.31, 1.33, -8.81), (-1.71, 3.52, -10.21), (8.53, -3.89, -6.64), (10.0, 2.55, -2.48), (-7.17, -0.5, -2.64), (-9.04, 6.28, 0.61), (7.21, -0.42, 2.42), (-9.41, -0.7, -3.49), (5.22, 2.38, -4.79), (-1.33, 5.97, -3.63), (5.8, 5.81, -1.38), (-0.8, -3.64, -6.07), (7.09, -4.39, -8.04), (-3.85, -4.29, -10.18), (-1.22, 8.79, -5.79), (11.04, 6.37, -0.09), (-1.6, 1.81, -9.88)}"
